country,indicator,date,value,period
south-korea,inflation-cpi,2000-06-01,2.2,monthly
south-korea,inflation-cpi,2000-07-01,3,monthly
south-korea,inflation-cpi,2000-08-01,2.4,monthly
south-korea,inflation-cpi,2000-09-01,3.5,monthly
south-korea,inflation-cpi,2000-10-01,2.6,monthly
south-korea,inflation-cpi,2000-11-01,2.2,monthly
south-korea,inflation-cpi,2000-12-01,2.8,monthly
south-korea,inflation-cpi,2001-01-01,3.4,monthly
south-korea,inflation-cpi,2001-02-01,3.6,monthly
south-korea,inflation-cpi,2001-03-01,4,monthly
south-korea,inflation-cpi,2001-04-01,4.8,monthly
south-korea,inflation-cpi,2001-05-01,5.3,monthly
south-korea,inflation-cpi,2001-06-01,5,monthly
south-korea,inflation-cpi,2001-07-01,4.8,monthly
south-korea,inflation-cpi,2001-08-01,4.7,monthly
south-korea,inflation-cpi,2001-09-01,3.3,monthly
south-korea,inflation-cpi,2001-10-01,3.4,monthly
south-korea,inflation-cpi,2001-11-01,3.4,monthly
south-korea,inflation-cpi,2001-12-01,3.2,monthly
south-korea,inflation-cpi,2002-01-01,2.6,monthly
south-korea,inflation-cpi,2002-02-01,2.6,monthly
south-korea,inflation-cpi,2002-03-01,2.3,monthly
south-korea,inflation-cpi,2002-04-01,2.5,monthly
south-korea,inflation-cpi,2002-05-01,3,monthly
south-korea,inflation-cpi,2002-06-01,2.6,monthly
south-korea,inflation-cpi,2002-07-01,2.1,monthly
south-korea,inflation-cpi,2002-08-01,2.4,monthly
south-korea,inflation-cpi,2002-09-01,3.1,monthly
south-korea,inflation-cpi,2002-10-01,2.8,monthly
south-korea,inflation-cpi,2002-11-01,3.5,monthly
south-korea,inflation-cpi,2002-12-01,3.7,monthly
south-korea,inflation-cpi,2003-01-01,3.8,monthly
south-korea,inflation-cpi,2003-02-01,3.9,monthly
south-korea,inflation-cpi,2003-03-01,4.5,monthly
south-korea,inflation-cpi,2003-04-01,3.7,monthly
south-korea,inflation-cpi,2003-05-01,3.2,monthly
south-korea,inflation-cpi,2003-06-01,3,monthly
south-korea,inflation-cpi,2003-07-01,3.2,monthly
south-korea,inflation-cpi,2003-08-01,3,monthly
south-korea,inflation-cpi,2003-09-01,3.3,monthly
south-korea,inflation-cpi,2003-10-01,3.7,monthly
south-korea,inflation-cpi,2003-11-01,3.4,monthly
south-korea,inflation-cpi,2003-12-01,3.4,monthly
south-korea,inflation-cpi,2004-01-01,3.4,monthly
south-korea,inflation-cpi,2004-02-01,3.3,monthly
south-korea,inflation-cpi,2004-03-01,3.1,monthly
south-korea,inflation-cpi,2004-04-01,3.3,monthly
south-korea,inflation-cpi,2004-05-01,3.3,monthly
south-korea,inflation-cpi,2004-06-01,3.6,monthly
south-korea,inflation-cpi,2004-07-01,2.6,monthly
south-korea,inflation-cpi,2004-08-01,2,monthly
south-korea,inflation-cpi,2004-09-01,2.5,monthly
south-korea,inflation-cpi,2004-10-01,2.3,monthly
south-korea,inflation-cpi,2004-11-01,2.5,monthly
south-korea,inflation-cpi,2004-12-01,2.6,monthly
south-korea,inflation-cpi,2005-01-01,2.2,monthly
south-korea,inflation-cpi,2005-02-01,2,monthly
south-korea,inflation-cpi,2005-03-01,2,monthly
south-korea,inflation-cpi,2005-04-01,2,monthly
south-korea,inflation-cpi,2005-05-01,2.3,monthly
south-korea,inflation-cpi,2005-06-01,2.4,monthly
south-korea,inflation-cpi,2005-07-01,2.4,monthly
south-korea,inflation-cpi,2005-08-01,2.7,monthly
south-korea,inflation-cpi,2005-09-01,2.5,monthly
south-korea,inflation-cpi,2005-10-01,2.2,monthly
south-korea,inflation-cpi,2005-11-01,2.1,monthly
south-korea,inflation-cpi,2005-12-01,2.1,monthly
south-korea,inflation-cpi,2006-01-01,1.7,monthly
south-korea,inflation-cpi,2006-02-01,2.2,monthly
south-korea,inflation-cpi,2006-03-01,2.2,monthly
south-korea,inflation-cpi,2006-04-01,2.4,monthly
south-korea,inflation-cpi,2006-05-01,2.3,monthly
south-korea,inflation-cpi,2006-06-01,2.5,monthly
south-korea,inflation-cpi,2006-07-01,2.4,monthly
south-korea,inflation-cpi,2006-08-01,2.7,monthly
south-korea,inflation-cpi,2006-09-01,2.5,monthly
south-korea,inflation-cpi,2006-10-01,2.2,monthly
south-korea,inflation-cpi,2006-11-01,2.1,monthly
south-korea,inflation-cpi,2006-12-01,2.1,monthly
south-korea,inflation-cpi,2007-01-01,1.7,monthly
south-korea,inflation-cpi,2007-02-01,2.2,monthly
south-korea,inflation-cpi,2007-03-01,2.2,monthly
south-korea,inflation-cpi,2007-04-01,2.4,monthly
south-korea,inflation-cpi,2007-05-01,2.3,monthly
south-korea,inflation-cpi,2007-06-01,2.5,monthly
south-korea,inflation-cpi,2007-07-01,2.5,monthly
south-korea,inflation-cpi,2007-08-01,2,monthly
south-korea,inflation-cpi,2007-09-01,2.3,monthly
south-korea,inflation-cpi,2007-10-01,3,monthly
south-korea,inflation-cpi,2007-11-01,3.5,monthly
south-korea,inflation-cpi,2007-12-01,3.6,monthly
south-korea,inflation-cpi,2008-01-01,3.9,monthly
south-korea,inflation-cpi,2008-02-01,3.6,monthly
south-korea,inflation-cpi,2008-03-01,3.9,monthly
south-korea,inflation-cpi,2008-04-01,4.1,monthly
south-korea,inflation-cpi,2008-05-01,4.9,monthly
south-korea,inflation-cpi,2008-06-01,5.5,monthly
south-korea,inflation-cpi,2008-07-01,5.9,monthly
south-korea,inflation-cpi,2008-08-01,5.6,monthly
south-korea,inflation-cpi,2008-09-01,5.1,monthly
south-korea,inflation-cpi,2008-10-01,4.8,monthly
south-korea,inflation-cpi,2008-11-01,4.5,monthly
south-korea,inflation-cpi,2008-12-01,4.1,monthly
south-korea,inflation-cpi,2009-01-01,3.7,monthly
south-korea,inflation-cpi,2009-02-01,4.1,monthly
south-korea,inflation-cpi,2009-03-01,3.9,monthly
south-korea,inflation-cpi,2009-04-01,3.6,monthly
south-korea,inflation-cpi,2009-05-01,2.7,monthly
south-korea,inflation-cpi,2009-06-01,2,monthly
south-korea,inflation-cpi,2009-07-01,1.6,monthly
south-korea,inflation-cpi,2009-08-01,2.2,monthly
south-korea,inflation-cpi,2009-09-01,2.2,monthly
south-korea,inflation-cpi,2009-10-01,2,monthly
south-korea,inflation-cpi,2009-11-01,2.4,monthly
south-korea,inflation-cpi,2009-12-01,2.8,monthly
south-korea,inflation-cpi,2010-01-01,3.5,monthly
south-korea,inflation-cpi,2010-02-01,3,monthly
south-korea,inflation-cpi,2010-03-01,2.5,monthly
south-korea,inflation-cpi,2010-04-01,2.6,monthly
south-korea,inflation-cpi,2010-05-01,2.7,monthly
south-korea,inflation-cpi,2010-06-01,2.7,monthly
south-korea,inflation-cpi,2010-07-01,2.5,monthly
south-korea,inflation-cpi,2010-08-01,2.7,monthly
south-korea,inflation-cpi,2010-09-01,3.4,monthly
south-korea,inflation-cpi,2010-10-01,3.7,monthly
south-korea,inflation-cpi,2010-11-01,3,monthly
south-korea,inflation-cpi,2010-12-01,3,monthly
south-korea,inflation-cpi,2011-01-01,3.4,monthly
south-korea,inflation-cpi,2011-02-01,3.9,monthly
south-korea,inflation-cpi,2011-03-01,4.1,monthly
south-korea,inflation-cpi,2011-04-01,3.8,monthly
south-korea,inflation-cpi,2011-05-01,3.9,monthly
south-korea,inflation-cpi,2011-06-01,4.2,monthly
south-korea,inflation-cpi,2011-07-01,4.5,monthly
south-korea,inflation-cpi,2011-08-01,4.7,monthly
south-korea,inflation-cpi,2011-09-01,3.8,monthly
south-korea,inflation-cpi,2011-10-01,3.6,monthly
south-korea,inflation-cpi,2011-11-01,4.2,monthly
south-korea,inflation-cpi,2011-12-01,4.2,monthly
south-korea,inflation-cpi,2012-01-01,3.3,monthly
south-korea,inflation-cpi,2012-02-01,3,monthly
south-korea,inflation-cpi,2012-03-01,2.7,monthly
south-korea,inflation-cpi,2012-04-01,2.6,monthly
south-korea,inflation-cpi,2012-05-01,2.5,monthly
south-korea,inflation-cpi,2012-06-01,2.2,monthly
south-korea,inflation-cpi,2012-07-01,1.5,monthly
south-korea,inflation-cpi,2012-08-01,1.3,monthly
south-korea,inflation-cpi,2012-09-01,2.1,monthly
south-korea,inflation-cpi,2012-10-01,2.1,monthly
south-korea,inflation-cpi,2012-11-01,1.6,monthly
south-korea,inflation-cpi,2012-12-01,1.4,monthly
south-korea,inflation-cpi,2013-01-01,1.6,monthly
south-korea,inflation-cpi,2013-02-01,1.6,monthly
south-korea,inflation-cpi,2013-03-01,1.5,monthly
south-korea,inflation-cpi,2013-04-01,1.3,monthly
south-korea,inflation-cpi,2013-05-01,1.1,monthly
south-korea,inflation-cpi,2013-06-01,1.2,monthly
south-korea,inflation-cpi,2013-07-01,1.6,monthly
south-korea,inflation-cpi,2013-08-01,1.5,monthly
south-korea,inflation-cpi,2013-09-01,1,monthly
south-korea,inflation-cpi,2013-10-01,0.9,monthly
south-korea,inflation-cpi,2013-11-01,1.2,monthly
south-korea,inflation-cpi,2013-12-01,1.1,monthly
south-korea,inflation-cpi,2014-01-01,1.1,monthly
south-korea,inflation-cpi,2014-02-01,1,monthly
south-korea,inflation-cpi,2014-03-01,1.3,monthly
south-korea,inflation-cpi,2014-04-01,1.5,monthly
south-korea,inflation-cpi,2014-05-01,1.7,monthly
south-korea,inflation-cpi,2014-06-01,1.7,monthly
south-korea,inflation-cpi,2014-07-01,1.6,monthly
south-korea,inflation-cpi,2014-08-01,1.4,monthly
south-korea,inflation-cpi,2014-09-01,1.1,monthly
south-korea,inflation-cpi,2014-10-01,1.1,monthly
south-korea,inflation-cpi,2014-11-01,1,monthly
south-korea,inflation-cpi,2014-12-01,0.8,monthly
south-korea,inflation-cpi,2015-01-01,1,monthly
south-korea,inflation-cpi,2015-02-01,0.6,monthly
south-korea,inflation-cpi,2015-03-01,0.5,monthly
south-korea,inflation-cpi,2015-04-01,0.4,monthly
south-korea,inflation-cpi,2015-05-01,0.6,monthly
south-korea,inflation-cpi,2015-06-01,0.7,monthly
south-korea,inflation-cpi,2015-07-01,0.7,monthly
south-korea,inflation-cpi,2015-08-01,0.7,monthly
south-korea,inflation-cpi,2015-09-01,0.5,monthly
south-korea,inflation-cpi,2015-10-01,0.8,monthly
south-korea,inflation-cpi,2015-11-01,0.8,monthly
south-korea,inflation-cpi,2015-12-01,1.1,monthly
south-korea,inflation-cpi,2016-01-01,0.6,monthly
south-korea,inflation-cpi,2016-02-01,1.1,monthly
south-korea,inflation-cpi,2016-03-01,0.8,monthly
south-korea,inflation-cpi,2016-04-01,1,monthly
south-korea,inflation-cpi,2016-05-01,0.8,monthly
south-korea,inflation-cpi,2016-06-01,0.7,monthly
south-korea,inflation-cpi,2016-07-01,0.4,monthly
south-korea,inflation-cpi,2016-08-01,0.5,monthly
south-korea,inflation-cpi,2016-09-01,1.3,monthly
south-korea,inflation-cpi,2016-10-01,1.5,monthly
south-korea,inflation-cpi,2016-11-01,1.5,monthly
south-korea,inflation-cpi,2016-12-01,1.3,monthly
south-korea,inflation-cpi,2017-01-01,2.2,monthly
south-korea,inflation-cpi,2017-02-01,2.1,monthly
south-korea,inflation-cpi,2017-03-01,2.3,monthly
south-korea,inflation-cpi,2017-04-01,2,monthly
south-korea,inflation-cpi,2017-05-01,2,monthly
south-korea,inflation-cpi,2017-06-01,1.8,monthly
south-korea,inflation-cpi,2017-07-01,2.2,monthly
south-korea,inflation-cpi,2017-08-01,2.5,monthly
south-korea,inflation-cpi,2017-09-01,2,monthly
south-korea,inflation-cpi,2017-10-01,1.8,monthly
south-korea,inflation-cpi,2017-11-01,1.2,monthly
south-korea,inflation-cpi,2017-12-01,1.4,monthly
south-korea,inflation-cpi,2018-01-01,0.8,monthly
south-korea,inflation-cpi,2018-02-01,1.3,monthly
south-korea,inflation-cpi,2018-03-01,1.2,monthly
south-korea,inflation-cpi,2018-04-01,1.5,monthly
south-korea,inflation-cpi,2018-05-01,1.5,monthly
south-korea,inflation-cpi,2018-06-01,1.5,monthly
south-korea,inflation-cpi,2018-07-01,1.1,monthly
south-korea,inflation-cpi,2018-08-01,1.4,monthly
south-korea,inflation-cpi,2018-09-01,2.1,monthly
south-korea,inflation-cpi,2018-10-01,2,monthly
south-korea,inflation-cpi,2018-11-01,2,monthly
south-korea,inflation-cpi,2018-12-01,1.3,monthly
south-korea,inflation-cpi,2019-01-01,0.8,monthly
south-korea,inflation-cpi,2019-02-01,0.5,monthly
south-korea,inflation-cpi,2019-03-01,0.4,monthly
south-korea,inflation-cpi,2019-04-01,0.6,monthly
south-korea,inflation-cpi,2019-05-01,0.7,monthly
south-korea,inflation-cpi,2019-06-01,0.7,monthly
south-korea,inflation-cpi,2019-07-01,0.6,monthly
south-korea,inflation-cpi,2019-08-01,0,monthly
south-korea,inflation-cpi,2019-09-01,-0.4,monthly
south-korea,inflation-cpi,2019-10-01,0,monthly
south-korea,inflation-cpi,2019-11-01,0.2,monthly
south-korea,inflation-cpi,2019-12-01,0.7,monthly
south-korea,inflation-cpi,2020-01-01,1.2,monthly
south-korea,inflation-cpi,2020-02-01,0.9,monthly
south-korea,inflation-cpi,2020-03-01,0.8,monthly
south-korea,inflation-cpi,2020-04-01,0,monthly
south-korea,inflation-cpi,2020-05-01,-0.2,monthly
south-korea,inflation-cpi,2020-06-01,0.2,monthly
south-korea,inflation-cpi,2020-07-01,0.4,monthly
south-korea,inflation-cpi,2020-08-01,0.8,monthly
south-korea,inflation-cpi,2020-09-01,0.9,monthly
south-korea,inflation-cpi,2020-10-01,0.1,monthly
south-korea,inflation-cpi,2020-11-01,0.6,monthly
south-korea,inflation-cpi,2020-12-01,0.6,monthly
south-korea,inflation-cpi,2021-01-01,0.9,monthly
south-korea,inflation-cpi,2021-02-01,1.4,monthly
south-korea,inflation-cpi,2021-03-01,1.9,monthly
south-korea,inflation-cpi,2021-04-01,2.5,monthly
south-korea,inflation-cpi,2021-05-01,2.6,monthly
south-korea,inflation-cpi,2021-06-01,2.3,monthly
south-korea,inflation-cpi,2021-07-01,2.6,monthly
south-korea,inflation-cpi,2021-08-01,2.6,monthly
south-korea,inflation-cpi,2021-09-01,2.4,monthly
south-korea,inflation-cpi,2021-10-01,3.2,monthly
south-korea,inflation-cpi,2021-11-01,3.8,monthly
south-korea,inflation-cpi,2021-12-01,3.7,monthly
south-korea,inflation-cpi,2022-01-01,3.6,monthly
south-korea,inflation-cpi,2022-02-01,3.7,monthly
south-korea,inflation-cpi,2022-03-01,4.1,monthly
south-korea,inflation-cpi,2022-04-01,4.8,monthly
south-korea,inflation-cpi,2022-05-01,5.4,monthly
south-korea,inflation-cpi,2022-06-01,6,monthly
south-korea,inflation-cpi,2022-07-01,6.3,monthly
south-korea,inflation-cpi,2022-08-01,5.7,monthly
south-korea,inflation-cpi,2022-09-01,5.6,monthly
south-korea,inflation-cpi,2022-10-01,5.7,monthly
south-korea,inflation-cpi,2022-11-01,5,monthly
south-korea,inflation-cpi,2022-12-01,5,monthly
south-korea,inflation-cpi,2023-01-01,5.2,monthly
south-korea,inflation-cpi,2023-02-01,4.8,monthly
south-korea,inflation-cpi,2023-03-01,4.2,monthly
south-korea,inflation-cpi,2023-04-01,3.7,monthly
south-korea,inflation-cpi,2023-05-01,3.3,monthly
south-korea,inflation-cpi,2023-06-01,2.7,monthly
south-korea,inflation-cpi,2023-07-01,2.3,monthly
south-korea,inflation-cpi,2023-08-01,3.4,monthly
south-korea,inflation-cpi,2023-09-01,3.7,monthly
south-korea,inflation-cpi,2023-10-01,3.8,monthly
south-korea,inflation-cpi,2023-11-01,3.3,monthly
south-korea,inflation-cpi,2023-12-01,3.2,monthly
south-korea,inflation-cpi,2024-01-01,2.8,monthly
south-korea,inflation-cpi,2024-02-01,3.1,monthly
south-korea,inflation-cpi,2024-03-01,3.1,monthly
south-korea,inflation-cpi,2024-04-01,2.9,monthly
south-korea,inflation-cpi,2024-05-01,2.7,monthly
south-korea,inflation-cpi,2024-06-01,2.4,monthly
spain,inflation-cpi,1998-07-01,2.24,monthly
spain,inflation-cpi,1998-08-01,2.07,monthly
spain,inflation-cpi,1998-09-01,1.64,monthly
spain,inflation-cpi,1998-10-01,1.69,monthly
spain,inflation-cpi,1998-11-01,1.39,monthly
spain,inflation-cpi,1998-12-01,1.41,monthly
spain,inflation-cpi,1999-01-01,1.54,monthly
spain,inflation-cpi,1999-02-01,1.84,monthly
spain,inflation-cpi,1999-03-01,2.24,monthly
spain,inflation-cpi,1999-04-01,2.36,monthly
spain,inflation-cpi,1999-05-01,2.23,monthly
spain,inflation-cpi,1999-06-01,2.18,monthly
spain,inflation-cpi,1999-07-01,2.25,monthly
spain,inflation-cpi,1999-08-01,2.41,monthly
spain,inflation-cpi,1999-09-01,2.53,monthly
spain,inflation-cpi,1999-10-01,2.48,monthly
spain,inflation-cpi,1999-11-01,2.74,monthly
spain,inflation-cpi,1999-12-01,2.92,monthly
spain,inflation-cpi,2000-01-01,2.88,monthly
spain,inflation-cpi,2000-02-01,2.96,monthly
spain,inflation-cpi,2000-03-01,2.92,monthly
spain,inflation-cpi,2000-04-01,2.96,monthly
spain,inflation-cpi,2000-05-01,3.14,monthly
spain,inflation-cpi,2000-06-01,3.43,monthly
spain,inflation-cpi,2000-07-01,3.61,monthly
spain,inflation-cpi,2000-08-01,3.6,monthly
spain,inflation-cpi,2000-09-01,3.67,monthly
spain,inflation-cpi,2000-10-01,3.97,monthly
spain,inflation-cpi,2000-11-01,4.07,monthly
spain,inflation-cpi,2000-12-01,3.96,monthly
spain,inflation-cpi,2001-01-01,3.65,monthly
spain,inflation-cpi,2001-02-01,3.85,monthly
spain,inflation-cpi,2001-03-01,3.87,monthly
spain,inflation-cpi,2001-04-01,3.98,monthly
spain,inflation-cpi,2001-05-01,4.2,monthly
spain,inflation-cpi,2001-06-01,4.23,monthly
spain,inflation-cpi,2001-07-01,3.86,monthly
spain,inflation-cpi,2001-08-01,3.68,monthly
spain,inflation-cpi,2001-09-01,3.39,monthly
spain,inflation-cpi,2001-10-01,3.02,monthly
spain,inflation-cpi,2001-11-01,2.69,monthly
spain,inflation-cpi,2001-12-01,2.71,monthly
spain,inflation-cpi,2002-01-01,2.53,monthly
spain,inflation-cpi,2002-02-01,2.28,monthly
spain,inflation-cpi,2002-03-01,2.7,monthly
spain,inflation-cpi,2002-04-01,3.55,monthly
spain,inflation-cpi,2002-05-01,3.53,monthly
spain,inflation-cpi,2002-06-01,3.19,monthly
spain,inflation-cpi,2002-07-01,2.22,monthly
spain,inflation-cpi,2002-08-01,2.27,monthly
spain,inflation-cpi,2002-09-01,2.67,monthly
spain,inflation-cpi,2002-10-01,3.79,monthly
spain,inflation-cpi,2002-11-01,4.03,monthly
spain,inflation-cpi,2002-12-01,4,monthly
spain,inflation-cpi,2003-01-01,3.71,monthly
spain,inflation-cpi,2003-02-01,3.84,monthly
spain,inflation-cpi,2003-03-01,3.71,monthly
spain,inflation-cpi,2003-04-01,3.15,monthly
spain,inflation-cpi,2003-05-01,2.68,monthly
spain,inflation-cpi,2003-06-01,2.75,monthly
spain,inflation-cpi,2003-07-01,2.82,monthly
spain,inflation-cpi,2003-08-01,2.99,monthly
spain,inflation-cpi,2003-09-01,2.91,monthly
spain,inflation-cpi,2003-10-01,2.59,monthly
spain,inflation-cpi,2003-11-01,2.77,monthly
spain,inflation-cpi,2003-12-01,2.6,monthly
spain,inflation-cpi,2004-01-01,2.31,monthly
spain,inflation-cpi,2004-02-01,2.13,monthly
spain,inflation-cpi,2004-03-01,2.14,monthly
spain,inflation-cpi,2004-04-01,2.7,monthly
spain,inflation-cpi,2004-05-01,3.4,monthly
spain,inflation-cpi,2004-06-01,3.5,monthly
spain,inflation-cpi,2004-07-01,3.36,monthly
spain,inflation-cpi,2004-08-01,3.34,monthly
spain,inflation-cpi,2004-09-01,3.22,monthly
spain,inflation-cpi,2004-10-01,3.58,monthly
spain,inflation-cpi,2004-11-01,3.51,monthly
spain,inflation-cpi,2004-12-01,3.23,monthly
spain,inflation-cpi,2005-01-01,3.08,monthly
spain,inflation-cpi,2005-02-01,3.3,monthly
spain,inflation-cpi,2005-03-01,3.39,monthly
spain,inflation-cpi,2005-04-01,3.47,monthly
spain,inflation-cpi,2005-05-01,3.06,monthly
spain,inflation-cpi,2005-06-01,3.13,monthly
spain,inflation-cpi,2005-07-01,3.29,monthly
spain,inflation-cpi,2005-08-01,3.28,monthly
spain,inflation-cpi,2005-09-01,3.73,monthly
spain,inflation-cpi,2005-10-01,3.51,monthly
spain,inflation-cpi,2005-11-01,3.41,monthly
spain,inflation-cpi,2005-12-01,3.73,monthly
spain,inflation-cpi,2006-01-01,4.19,monthly
spain,inflation-cpi,2006-02-01,3.97,monthly
spain,inflation-cpi,2006-03-01,3.89,monthly
spain,inflation-cpi,2006-04-01,3.86,monthly
spain,inflation-cpi,2006-05-01,4.03,monthly
spain,inflation-cpi,2006-06-01,3.95,monthly
spain,inflation-cpi,2006-07-01,3.96,monthly
spain,inflation-cpi,2006-08-01,3.72,monthly
spain,inflation-cpi,2006-09-01,2.92,monthly
spain,inflation-cpi,2006-10-01,2.51,monthly
spain,inflation-cpi,2006-11-01,2.61,monthly
spain,inflation-cpi,2006-12-01,2.67,monthly
spain,inflation-cpi,2007-01-01,2.39,monthly
spain,inflation-cpi,2007-02-01,2.41,monthly
spain,inflation-cpi,2007-03-01,2.46,monthly
spain,inflation-cpi,2007-04-01,2.43,monthly
spain,inflation-cpi,2007-05-01,2.35,monthly
spain,inflation-cpi,2007-06-01,2.38,monthly
spain,inflation-cpi,2007-07-01,2.24,monthly
spain,inflation-cpi,2007-08-01,2.18,monthly
spain,inflation-cpi,2007-09-01,2.68,monthly
spain,inflation-cpi,2007-10-01,3.58,monthly
spain,inflation-cpi,2007-11-01,4.07,monthly
spain,inflation-cpi,2007-12-01,4.22,monthly
spain,inflation-cpi,2008-01-01,4.28,monthly
spain,inflation-cpi,2008-02-01,4.37,monthly
spain,inflation-cpi,2008-03-01,4.5,monthly
spain,inflation-cpi,2008-04-01,4.19,monthly
spain,inflation-cpi,2008-05-01,4.6,monthly
spain,inflation-cpi,2008-06-01,5.01,monthly
spain,inflation-cpi,2008-07-01,-1.37,monthly
spain,inflation-cpi,2008-08-01,-0.81,monthly
spain,inflation-cpi,2008-09-01,-1.03,monthly
spain,inflation-cpi,2008-10-01,-0.66,monthly
spain,inflation-cpi,2008-11-01,0.3,monthly
spain,inflation-cpi,2008-12-01,0.79,monthly
spain,inflation-cpi,2009-01-01,1.03,monthly
spain,inflation-cpi,2009-02-01,0.83,monthly
spain,inflation-cpi,2009-03-01,1.42,monthly
spain,inflation-cpi,2009-04-01,1.5,monthly
spain,inflation-cpi,2009-05-01,1.77,monthly
spain,inflation-cpi,2009-06-01,1.5,monthly
spain,inflation-cpi,2009-07-01,1.92,monthly
spain,inflation-cpi,2009-08-01,1.82,monthly
spain,inflation-cpi,2009-09-01,2.13,monthly
spain,inflation-cpi,2009-10-01,2.33,monthly
spain,inflation-cpi,2009-11-01,2.33,monthly
spain,inflation-cpi,2009-12-01,2.99,monthly
spain,inflation-cpi,2010-01-01,3.27,monthly
spain,inflation-cpi,2010-02-01,3.59,monthly
spain,inflation-cpi,2010-03-01,3.6,monthly
spain,inflation-cpi,2010-04-01,3.78,monthly
spain,inflation-cpi,2010-05-01,3.51,monthly
spain,inflation-cpi,2010-06-01,3.19,monthly
spain,inflation-cpi,2010-07-01,1.92,monthly
spain,inflation-cpi,2010-08-01,1.82,monthly
spain,inflation-cpi,2010-09-01,2.13,monthly
spain,inflation-cpi,2010-10-01,2.33,monthly
spain,inflation-cpi,2010-11-01,2.33,monthly
spain,inflation-cpi,2010-12-01,2.99,monthly
spain,inflation-cpi,2011-01-01,3.27,monthly
spain,inflation-cpi,2011-02-01,3.59,monthly
spain,inflation-cpi,2011-03-01,3.6,monthly
spain,inflation-cpi,2011-04-01,3.78,monthly
spain,inflation-cpi,2011-05-01,3.51,monthly
spain,inflation-cpi,2011-06-01,3.19,monthly
spain,inflation-cpi,2011-07-01,3.09,monthly
spain,inflation-cpi,2011-08-01,2.96,monthly
spain,inflation-cpi,2011-09-01,3.14,monthly
spain,inflation-cpi,2011-10-01,3.01,monthly
