country,indicator,date,value,periodicity
uzbekistan,inflation-cpi,2016-09-01,16.3,monthly
uzbekistan,inflation-cpi,2016-10-01,16.2,monthly
uzbekistan,inflation-cpi,2016-11-01,16.5,monthly
uzbekistan,inflation-cpi,2016-12-01,14.3,monthly
uzbekistan,inflation-cpi,2017-01-01,13,monthly
uzbekistan,inflation-cpi,2017-02-01,13.5,monthly
uzbekistan,inflation-cpi,2017-03-01,13.6,monthly
uzbekistan,inflation-cpi,2017-04-01,13.7,monthly
uzbekistan,inflation-cpi,2017-05-01,19,monthly
uzbekistan,inflation-cpi,2017-06-01,17.7,monthly
uzbekistan,inflation-cpi,2017-07-01,16.3,monthly
uzbekistan,inflation-cpi,2017-08-01,15.7,monthly
uzbekistan,inflation-cpi,2017-09-01,16.3,monthly
uzbekistan,inflation-cpi,2017-10-01,16.2,monthly
uzbekistan,inflation-cpi,2017-11-01,16.5,monthly
uzbekistan,inflation-cpi,2017-12-01,14.3,monthly
uzbekistan,inflation-cpi,2018-01-01,13,monthly
uzbekistan,inflation-cpi,2018-02-01,13.5,monthly
uzbekistan,inflation-cpi,2018-03-01,13.6,monthly
uzbekistan,inflation-cpi,2018-04-01,13.7,monthly
uzbekistan,inflation-cpi,2018-05-01,10.9,monthly
uzbekistan,inflation-cpi,2018-06-01,10.9,monthly
uzbekistan,inflation-cpi,2018-07-01,11.1,monthly
uzbekistan,inflation-cpi,2018-08-01,11.1,monthly
uzbekistan,inflation-cpi,2018-09-01,10.8,monthly
uzbekistan,inflation-cpi,2018-10-01,10.6,monthly
uzbekistan,inflation-cpi,2018-11-01,10.3,monthly
uzbekistan,inflation-cpi,2018-12-01,10,monthly
uzbekistan,inflation-cpi,2019-01-01,9.8,monthly
uzbekistan,inflation-cpi,2019-02-01,9.7,monthly
uzbekistan,inflation-cpi,2019-03-01,10.5,monthly
uzbekistan,inflation-cpi,2019-04-01,10.38,monthly
uzbekistan,inflation-cpi,2019-05-01,10.9,monthly
uzbekistan,inflation-cpi,2019-06-01,10.9,monthly
uzbekistan,inflation-cpi,2019-07-01,11.1,monthly
uzbekistan,inflation-cpi,2019-08-01,11.1,monthly
uzbekistan,inflation-cpi,2019-09-01,10.8,monthly
uzbekistan,inflation-cpi,2019-10-01,10.6,monthly
uzbekistan,inflation-cpi,2019-11-01,10.3,monthly
uzbekistan,inflation-cpi,2019-12-01,10,monthly
uzbekistan,inflation-cpi,2020-01-01,9.8,monthly
uzbekistan,inflation-cpi,2020-02-01,9.7,monthly
uzbekistan,inflation-cpi,2020-03-01,10.5,monthly
uzbekistan,inflation-cpi,2020-04-01,10.38,monthly
uzbekistan,inflation-cpi,2020-05-01,10.9,monthly
uzbekistan,inflation-cpi,2020-06-01,10.9,monthly
uzbekistan,inflation-cpi,2020-07-01,11.1,monthly
uzbekistan,inflation-cpi,2020-08-01,11.1,monthly
uzbekistan,inflation-cpi,2020-09-01,10.8,monthly
uzbekistan,inflation-cpi,2020-10-01,10.6,monthly
uzbekistan,inflation-cpi,2020-11-01,10.3,monthly
uzbekistan,inflation-cpi,2020-12-01,10,monthly
uzbekistan,inflation-cpi,2021-01-01,9.8,monthly
uzbekistan,inflation-cpi,2021-02-01,9.7,monthly
uzbekistan,inflation-cpi,2021-03-01,10.5,monthly
uzbekistan,inflation-cpi,2021-04-01,10.38,monthly
uzbekistan,inflation-cpi,2021-05-01,10.38,monthly
uzbekistan,inflation-cpi,2021-06-01,9.03,monthly
uzbekistan,inflation-cpi,2021-07-01,8.9,monthly
uzbekistan,inflation-cpi,2021-08-01,8.96,monthly
uzbekistan,inflation-cpi,2021-09-01,9.2,monthly
uzbekistan,inflation-cpi,2021-10-01,8.98,monthly
uzbekistan,inflation-cpi,2021-11-01,8.8,monthly
uzbekistan,inflation-cpi,2021-12-01,8.77,monthly
uzbekistan,inflation-cpi,2022-01-01,8.6,monthly
uzbekistan,inflation-cpi,2022-02-01,8.35,monthly
uzbekistan,inflation-cpi,2022-03-01,7.98,monthly
uzbekistan,inflation-cpi,2022-05-01,10.38,monthly
uzbekistan,inflation-cpi,2022-06-01,9.03,monthly
uzbekistan,inflation-cpi,2022-07-01,8.9,monthly
uzbekistan,inflation-cpi,2022-08-01,8.96,monthly
uzbekistan,inflation-cpi,2022-09-01,9.2,monthly
uzbekistan,inflation-cpi,2022-10-01,8.98,monthly
uzbekistan,inflation-cpi,2022-11-01,8.8,monthly
uzbekistan,inflation-cpi,2022-12-01,8.77,monthly
uzbekistan,inflation-cpi,2023-01-01,8.6,monthly
uzbekistan,inflation-cpi,2023-02-01,8.35,monthly
uzbekistan,inflation-cpi,2023-03-01,7.98,monthly
uzbekistan,inflation-cpi,2023-05-01,11,monthly
uzbekistan,inflation-cpi,2023-06-01,10.38,monthly
uzbekistan,inflation-cpi,2023-07-01,9.03,monthly
uzbekistan,inflation-cpi,2023-08-01,8.9,monthly
uzbekistan,inflation-cpi,2023-09-01,8.96,monthly
uzbekistan,inflation-cpi,2023-10-01,9.2,monthly
uzbekistan,inflation-cpi,2023-11-01,8.98,monthly
uzbekistan,inflation-cpi,2023-12-01,8.8,monthly
uzbekistan,inflation-cpi,2024-01-01,8.77,monthly
uzbekistan,inflation-cpi,2024-02-01,8.6,monthly
uzbekistan,inflation-cpi,2024-03-01,8.35,monthly
uzbekistan,inflation-cpi,2024-04-01,7.98,monthly
azerbaijan,inflation-cpi,2010-05-01,4.71,monthly
azerbaijan,inflation-cpi,2010-06-01,4.93,monthly
azerbaijan,inflation-cpi,2010-07-01,4.94,monthly
azerbaijan,inflation-cpi,2010-08-01,5.03,monthly
azerbaijan,inflation-cpi,2010-09-01,5.17,monthly
azerbaijan,inflation-cpi,2010-10-01,5.34,monthly
azerbaijan,inflation-cpi,2010-11-01,5.53,monthly
azerbaijan,inflation-cpi,2010-12-01,5.73,monthly
azerbaijan,inflation-cpi,2011-01-01,8.32,monthly
azerbaijan,inflation-cpi,2011-02-01,8.93,monthly
azerbaijan,inflation-cpi,2011-03-01,9.06,monthly
azerbaijan,inflation-cpi,2011-04-01,9.03,monthly
azerbaijan,inflation-cpi,2011-05-01,1.74,monthly
azerbaijan,inflation-cpi,2011-06-01,1.96,monthly
azerbaijan,inflation-cpi,2011-07-01,2.11,monthly
azerbaijan,inflation-cpi,2011-08-01,2.25,monthly
azerbaijan,inflation-cpi,2011-09-01,2.29,monthly
azerbaijan,inflation-cpi,2011-10-01,2.32,monthly
azerbaijan,inflation-cpi,2011-11-01,2.32,monthly
azerbaijan,inflation-cpi,2011-12-01,2.42,monthly
azerbaijan,inflation-cpi,2012-01-01,2.18,monthly
azerbaijan,inflation-cpi,2012-02-01,2.11,monthly
azerbaijan,inflation-cpi,2012-03-01,1.98,monthly
azerbaijan,inflation-cpi,2012-04-01,1.85,monthly
azerbaijan,inflation-cpi,2012-05-01,1.74,monthly
azerbaijan,inflation-cpi,2012-06-01,1.96,monthly
azerbaijan,inflation-cpi,2012-07-01,2.11,monthly
azerbaijan,inflation-cpi,2012-08-01,2.25,monthly
azerbaijan,inflation-cpi,2012-09-01,2.29,monthly
azerbaijan,inflation-cpi,2012-10-01,2.32,monthly
azerbaijan,inflation-cpi,2012-11-01,2.32,monthly
azerbaijan,inflation-cpi,2012-12-01,2.42,monthly
azerbaijan,inflation-cpi,2013-01-01,2.18,monthly
azerbaijan,inflation-cpi,2013-02-01,2.11,monthly
azerbaijan,inflation-cpi,2013-03-01,1.98,monthly
azerbaijan,inflation-cpi,2013-04-01,1.85,monthly
azerbaijan,inflation-cpi,2013-05-01,1.74,monthly
azerbaijan,inflation-cpi,2013-06-01,1.96,monthly
azerbaijan,inflation-cpi,2013-07-01,2.11,monthly
azerbaijan,inflation-cpi,2013-08-01,2.25,monthly
azerbaijan,inflation-cpi,2013-09-01,2.29,monthly
azerbaijan,inflation-cpi,2013-10-01,2.32,monthly
azerbaijan,inflation-cpi,2013-11-01,2.32,monthly
azerbaijan,inflation-cpi,2013-12-01,2.42,monthly
azerbaijan,inflation-cpi,2014-01-01,2.18,monthly
azerbaijan,inflation-cpi,2014-02-01,2.11,monthly
azerbaijan,inflation-cpi,2014-03-01,1.98,monthly
azerbaijan,inflation-cpi,2014-04-01,1.85,monthly
azerbaijan,inflation-cpi,2014-05-01,3.38,monthly
azerbaijan,inflation-cpi,2014-06-01,3.54,monthly
azerbaijan,inflation-cpi,2014-07-01,3.67,monthly
azerbaijan,inflation-cpi,2014-08-01,3.75,monthly
azerbaijan,inflation-cpi,2014-09-01,3.72,monthly
azerbaijan,inflation-cpi,2014-10-01,3.68,monthly
azerbaijan,inflation-cpi,2014-11-01,3.68,monthly
azerbaijan,inflation-cpi,2014-12-01,4.01,monthly
azerbaijan,inflation-cpi,2015-01-01,13.63,monthly
azerbaijan,inflation-cpi,2015-02-01,11.66,monthly
azerbaijan,inflation-cpi,2015-03-01,10.82,monthly
azerbaijan,inflation-cpi,2015-04-01,10.52,monthly
azerbaijan,inflation-cpi,2015-05-01,10.45,monthly
azerbaijan,inflation-cpi,2015-06-01,10.52,monthly
azerbaijan,inflation-cpi,2015-07-01,10.64,monthly
azerbaijan,inflation-cpi,2015-08-01,10.8,monthly
azerbaijan,inflation-cpi,2015-09-01,11.2,monthly
azerbaijan,inflation-cpi,2015-10-01,11.6,monthly
azerbaijan,inflation-cpi,2015-11-01,12.1,monthly
azerbaijan,inflation-cpi,2015-12-01,12.4,monthly
azerbaijan,inflation-cpi,2016-01-01,11.9,monthly
azerbaijan,inflation-cpi,2016-02-01,12.5,monthly
azerbaijan,inflation-cpi,2016-03-01,13.2,monthly
azerbaijan,inflation-cpi,2016-04-01,13.5,monthly
azerbaijan,inflation-cpi,2016-05-01,10.45,monthly
azerbaijan,inflation-cpi,2016-06-01,10.52,monthly
azerbaijan,inflation-cpi,2016-07-01,10.64,monthly
azerbaijan,inflation-cpi,2016-08-01,10.8,monthly
azerbaijan,inflation-cpi,2016-09-01,11.2,monthly
azerbaijan,inflation-cpi,2016-10-01,11.6,monthly
azerbaijan,inflation-cpi,2016-11-01,12.1,monthly
azerbaijan,inflation-cpi,2016-12-01,12.4,monthly
azerbaijan,inflation-cpi,2017-01-01,11.9,monthly
azerbaijan,inflation-cpi,2017-02-01,12.5,monthly
azerbaijan,inflation-cpi,2017-03-01,13.2,monthly
azerbaijan,inflation-cpi,2017-04-01,13.5,monthly
azerbaijan,inflation-cpi,2017-05-01,2.4,monthly
azerbaijan,inflation-cpi,2017-06-01,2.5,monthly
azerbaijan,inflation-cpi,2017-07-01,2.7,monthly
azerbaijan,inflation-cpi,2017-08-01,2.6,monthly
azerbaijan,inflation-cpi,2017-09-01,2.6,monthly
azerbaijan,inflation-cpi,2017-10-01,2.6,monthly
azerbaijan,inflation-cpi,2017-11-01,2.6,monthly
azerbaijan,inflation-cpi,2017-12-01,2.6,monthly
azerbaijan,inflation-cpi,2018-01-01,2.7,monthly
azerbaijan,inflation-cpi,2018-02-01,2.8,monthly
azerbaijan,inflation-cpi,2018-03-01,3,monthly
azerbaijan,inflation-cpi,2018-04-01,3,monthly
azerbaijan,inflation-cpi,2018-05-01,2.4,monthly
azerbaijan,inflation-cpi,2018-06-01,2.5,monthly
azerbaijan,inflation-cpi,2018-07-01,2.7,monthly
azerbaijan,inflation-cpi,2018-08-01,2.6,monthly
azerbaijan,inflation-cpi,2018-09-01,2.6,monthly
azerbaijan,inflation-cpi,2018-10-01,2.6,monthly
azerbaijan,inflation-cpi,2018-11-01,2.6,monthly
azerbaijan,inflation-cpi,2018-12-01,2.6,monthly
azerbaijan,inflation-cpi,2019-01-01,2.7,monthly
azerbaijan,inflation-cpi,2019-02-01,2.8,monthly
azerbaijan,inflation-cpi,2019-03-01,3,monthly
azerbaijan,inflation-cpi,2019-04-01,3,monthly
azerbaijan,inflation-cpi,2019-05-01,2.9,monthly
azerbaijan,inflation-cpi,2019-06-01,3,monthly
azerbaijan,inflation-cpi,2019-07-01,2.9,monthly
azerbaijan,inflation-cpi,2019-08-01,2.9,monthly
azerbaijan,inflation-cpi,2019-09-01,2.9,monthly
azerbaijan,inflation-cpi,2019-10-01,2.8,monthly
azerbaijan,inflation-cpi,2019-11-01,2.8,monthly
azerbaijan,inflation-cpi,2019-12-01,2.8,monthly
azerbaijan,inflation-cpi,2020-01-01,3.3,monthly
azerbaijan,inflation-cpi,2020-02-01,3.7,monthly
azerbaijan,inflation-cpi,2020-03-01,3.9,monthly
azerbaijan,inflation-cpi,2020-04-01,4,monthly
azerbaijan,inflation-cpi,2020-05-01,2.9,monthly
azerbaijan,inflation-cpi,2020-06-01,3,monthly
azerbaijan,inflation-cpi,2020-07-01,2.9,monthly
azerbaijan,inflation-cpi,2020-08-01,2.9,monthly
azerbaijan,inflation-cpi,2020-09-01,2.9,monthly
azerbaijan,inflation-cpi,2020-10-01,2.8,monthly
azerbaijan,inflation-cpi,2020-11-01,2.8,monthly
azerbaijan,inflation-cpi,2020-12-01,2.8,monthly
azerbaijan,inflation-cpi,2021-01-01,3.3,monthly
azerbaijan,inflation-cpi,2021-02-01,3.7,monthly
azerbaijan,inflation-cpi,2021-03-01,3.9,monthly
azerbaijan,inflation-cpi,2021-04-01,4,monthly
azerbaijan,inflation-cpi,2021-05-01,4.2,monthly
azerbaijan,inflation-cpi,2021-06-01,4.3,monthly
azerbaijan,inflation-cpi,2021-07-01,4.5,monthly
azerbaijan,inflation-cpi,2021-08-01,4.8,monthly
azerbaijan,inflation-cpi,2021-09-01,5.2,monthly
azerbaijan,inflation-cpi,2021-10-01,5.7,monthly
azerbaijan,inflation-cpi,2021-11-01,6.2,monthly
azerbaijan,inflation-cpi,2021-12-01,6.7,monthly
azerbaijan,inflation-cpi,2022-01-01,12.5,monthly
azerbaijan,inflation-cpi,2022-02-01,12.2,monthly
azerbaijan,inflation-cpi,2022-03-01,12.2,monthly
azerbaijan,inflation-cpi,2022-04-01,12.4,monthly
azerbaijan,inflation-cpi,2022-05-01,13.1,monthly
azerbaijan,inflation-cpi,2022-06-01,12.7,monthly
azerbaijan,inflation-cpi,2022-07-01,12.2,monthly
azerbaijan,inflation-cpi,2022-08-01,11.7,monthly
azerbaijan,inflation-cpi,2022-09-01,10.9,monthly
azerbaijan,inflation-cpi,2022-10-01,10.2,monthly
azerbaijan,inflation-cpi,2022-11-01,9.4,monthly
azerbaijan,inflation-cpi,2022-12-01,8.8,monthly
azerbaijan,inflation-cpi,2023-01-01,1.7,monthly
azerbaijan,inflation-cpi,2023-02-01,1.3,monthly
azerbaijan,inflation-cpi,2023-03-01,1,monthly
azerbaijan,inflation-cpi,2023-05-01,13.5,monthly
azerbaijan,inflation-cpi,2023-06-01,13.1,monthly
azerbaijan,inflation-cpi,2023-07-01,12.7,monthly
azerbaijan,inflation-cpi,2023-08-01,12.2,monthly
azerbaijan,inflation-cpi,2023-09-01,11.7,monthly
azerbaijan,inflation-cpi,2023-10-01,10.9,monthly
azerbaijan,inflation-cpi,2023-11-01,10.2,monthly
azerbaijan,inflation-cpi,2023-12-01,9.4,monthly
azerbaijan,inflation-cpi,2024-01-01,8.8,monthly
azerbaijan,inflation-cpi,2024-02-01,1.7,monthly
azerbaijan,inflation-cpi,2024-03-01,1.3,monthly
azerbaijan,inflation-cpi,2024-04-01,1,monthly
panama,inflation-cpi,2010-05-01,6.41,monthly
panama,inflation-cpi,2010-06-01,6.49,monthly
panama,inflation-cpi,2010-07-01,5.4,monthly
panama,inflation-cpi,2010-08-01,5.29,monthly
panama,inflation-cpi,2010-09-01,6.07,monthly
panama,inflation-cpi,2010-10-01,6.14,monthly
panama,inflation-cpi,2010-11-01,6.82,monthly
panama,inflation-cpi,2010-12-01,6.31,monthly
panama,inflation-cpi,2011-01-01,6.19,monthly
panama,inflation-cpi,2011-02-01,6.7,monthly
panama,inflation-cpi,2011-03-01,6.49,monthly
panama,inflation-cpi,2011-04-01,6.35,monthly
panama,inflation-cpi,2011-05-01,6.41,monthly
panama,inflation-cpi,2011-06-01,6.49,monthly
panama,inflation-cpi,2011-07-01,5.4,monthly
panama,inflation-cpi,2011-08-01,5.29,monthly
panama,inflation-cpi,2011-09-01,6.07,monthly
panama,inflation-cpi,2011-10-01,6.14,monthly
panama,inflation-cpi,2011-11-01,6.82,monthly
panama,inflation-cpi,2011-12-01,6.31,monthly
panama,inflation-cpi,2012-01-01,6.19,monthly
panama,inflation-cpi,2012-02-01,6.7,monthly
panama,inflation-cpi,2012-03-01,6.49,monthly
panama,inflation-cpi,2012-04-01,6.35,monthly
panama,inflation-cpi,2012-05-01,6.18,monthly
panama,inflation-cpi,2012-06-01,5.87,monthly
panama,inflation-cpi,2012-07-01,6.09,monthly
panama,inflation-cpi,2012-08-01,6.28,monthly
panama,inflation-cpi,2012-09-01,5.4,monthly
panama,inflation-cpi,2012-10-01,5.3,monthly
panama,inflation-cpi,2012-11-01,4.5,monthly
panama,inflation-cpi,2012-12-01,4.6,monthly
panama,inflation-cpi,2013-01-01,4.7,monthly
panama,inflation-cpi,2013-02-01,4.6,monthly
panama,inflation-cpi,2013-03-01,4.1,monthly
panama,inflation-cpi,2013-04-01,3.7,monthly
panama,inflation-cpi,2013-05-01,3.7,monthly
panama,inflation-cpi,2013-06-01,4.1,monthly
panama,inflation-cpi,2013-07-01,4.1,monthly
panama,inflation-cpi,2013-08-01,3.9,monthly
panama,inflation-cpi,2013-09-01,3.9,monthly
panama,inflation-cpi,2013-10-01,3.9,monthly
panama,inflation-cpi,2013-11-01,3.8,monthly
panama,inflation-cpi,2013-12-01,3.7,monthly
panama,inflation-cpi,2014-01-01,3.4,monthly
panama,inflation-cpi,2014-02-01,3.4,monthly
panama,inflation-cpi,2014-03-01,3.3,monthly
panama,inflation-cpi,2014-04-01,3.5,monthly
panama,inflation-cpi,2014-05-01,0.4,monthly
panama,inflation-cpi,2014-06-01,0,monthly
panama,inflation-cpi,2014-07-01,1,monthly
panama,inflation-cpi,2014-08-01,0.4,monthly
panama,inflation-cpi,2014-09-01,-0.4,monthly
panama,inflation-cpi,2014-10-01,-0.4,monthly
panama,inflation-cpi,2014-11-01,0,monthly
panama,inflation-cpi,2014-12-01,0.2,monthly
panama,inflation-cpi,2015-01-01,0.3,monthly
panama,inflation-cpi,2015-02-01,1.2,monthly
panama,inflation-cpi,2015-03-01,0.6,monthly
panama,inflation-cpi,2015-04-01,0.6,monthly
panama,inflation-cpi,2015-05-01,0.8,monthly
panama,inflation-cpi,2015-06-01,0.7,monthly
panama,inflation-cpi,2015-07-01,0.4,monthly
panama,inflation-cpi,2015-08-01,0.7,monthly
panama,inflation-cpi,2015-09-01,0.8,monthly
panama,inflation-cpi,2015-10-01,0.5,monthly
panama,inflation-cpi,2015-11-01,0.4,monthly
panama,inflation-cpi,2015-12-01,0.5,monthly
panama,inflation-cpi,2016-01-01,0.4,monthly
panama,inflation-cpi,2016-02-01,0.4,monthly
panama,inflation-cpi,2016-03-01,0.6,monthly
panama,inflation-cpi,2016-04-01,0.8,monthly
panama,inflation-cpi,2016-05-01,0.8,monthly
panama,inflation-cpi,2016-06-01,0.7,monthly
panama,inflation-cpi,2016-07-01,0.4,monthly
panama,inflation-cpi,2016-08-01,0.7,monthly
panama,inflation-cpi,2016-09-01,0.8,monthly
panama,inflation-cpi,2016-10-01,0.5,monthly
panama,inflation-cpi,2016-11-01,0.4,monthly
panama,inflation-cpi,2016-12-01,0.5,monthly
panama,inflation-cpi,2017-01-01,0.4,monthly
panama,inflation-cpi,2017-02-01,0.4,monthly
panama,inflation-cpi,2017-03-01,0.6,monthly
panama,inflation-cpi,2017-04-01,0.8,monthly
panama,inflation-cpi,2017-05-01,-2.5,monthly
panama,inflation-cpi,2017-06-01,-1.6363,monthly
panama,inflation-cpi,2017-07-01,-2.2499,monthly
panama,inflation-cpi,2017-08-01,-1.9637,monthly
panama,inflation-cpi,2017-09-01,-1.8585,monthly
panama,inflation-cpi,2017-10-01,-1.9488,monthly
panama,inflation-cpi,2017-11-01,-2.04,monthly
panama,inflation-cpi,2017-12-01,-1.58,monthly
panama,inflation-cpi,2018-01-01,-1.4108,monthly
panama,inflation-cpi,2018-02-01,-0.5856,monthly
panama,inflation-cpi,2018-03-01,0.3,monthly
panama,inflation-cpi,2018-04-01,1.7052,monthly
panama,inflation-cpi,2018-05-01,-2.5,monthly
panama,inflation-cpi,2018-06-01,-1.6363,monthly
panama,inflation-cpi,2018-07-01,-2.2499,monthly
panama,inflation-cpi,2018-08-01,-1.9637,monthly
panama,inflation-cpi,2018-09-01,-1.8585,monthly
panama,inflation-cpi,2018-10-01,-1.9488,monthly
panama,inflation-cpi,2018-11-01,-2.04,monthly
panama,inflation-cpi,2018-12-01,-1.58,monthly
panama,inflation-cpi,2019-01-01,-1.4108,monthly
panama,inflation-cpi,2019-02-01,-0.5856,monthly
panama,inflation-cpi,2019-03-01,0.3,monthly
panama,inflation-cpi,2019-04-01,1.7052,monthly
panama,inflation-cpi,2019-05-01,-2.5,monthly
panama,inflation-cpi,2019-06-01,-1.6363,monthly
panama,inflation-cpi,2019-07-01,-2.2499,monthly
panama,inflation-cpi,2019-08-01,-1.9637,monthly
panama,inflation-cpi,2019-09-01,-1.8585,monthly
panama,inflation-cpi,2019-10-01,-1.9488,monthly
panama,inflation-cpi,2019-11-01,-2.04,monthly
panama,inflation-cpi,2019-12-01,-1.58,monthly
panama,inflation-cpi,2020-01-01,-1.4108,monthly
panama,inflation-cpi,2020-02-01,-0.5856,monthly
panama,inflation-cpi,2020-03-01,0.3,monthly
panama,inflation-cpi,2020-04-01,1.7052,monthly
panama,inflation-cpi,2020-05-01,1.924,monthly
panama,inflation-cpi,2020-06-01,1.58,monthly
panama,inflation-cpi,2020-07-01,2.3723,monthly
panama,inflation-cpi,2020-08-01,2.3927,monthly
panama,inflation-cpi,2020-09-01,2.4859,monthly
panama,inflation-cpi,2020-10-01,2.943,monthly
panama,inflation-cpi,2020-11-01,3.3604,monthly
panama,inflation-cpi,2020-12-01,2.6243,monthly
panama,inflation-cpi,2021-01-01,2.6262,monthly
panama,inflation-cpi,2021-02-01,2.7355,monthly
panama,inflation-cpi,2021-03-01,3.1844,monthly
panama,inflation-cpi,2021-04-01,3.6504,monthly
panama,inflation-cpi,2021-05-01,1.924,monthly
panama,inflation-cpi,2021-06-01,1.58,monthly
panama,inflation-cpi,2021-07-01,2.3723,monthly
panama,inflation-cpi,2021-08-01,2.3927,monthly
panama,inflation-cpi,2021-09-01,2.4859,monthly
panama,inflation-cpi,2021-10-01,2.943,monthly
panama,inflation-cpi,2021-11-01,3.3604,monthly
panama,inflation-cpi,2021-12-01,2.6243,monthly
panama,inflation-cpi,2022-01-01,2.6262,monthly
panama,inflation-cpi,2022-02-01,2.7355,monthly
panama,inflation-cpi,2022-03-01,3.1844,monthly
panama,inflation-cpi,2022-04-01,3.6504,monthly
panama,inflation-cpi,2022-05-01,0.4206,monthly
panama,inflation-cpi,2022-06-01,-0.6391,monthly
panama,inflation-cpi,2022-07-01,0.5816,monthly
panama,inflation-cpi,2022-08-01,2.1981,monthly
panama,inflation-cpi,2022-09-01,2.3132,monthly
panama,inflation-cpi,2022-10-01,2.0844,monthly
panama,inflation-cpi,2022-11-01,2.0104,monthly
panama,inflation-cpi,2022-12-01,1.9209,monthly
panama,inflation-cpi,2023-01-01,1.2222,monthly
panama,inflation-cpi,2023-02-01,1.5316,monthly
panama,inflation-cpi,2023-03-01,1.7,monthly
panama,inflation-cpi,2023-05-01,0.951,monthly
panama,inflation-cpi,2023-06-01,0.4206,monthly
panama,inflation-cpi,2023-07-01,-0.6391,monthly
panama,inflation-cpi,2023-08-01,0.5816,monthly
panama,inflation-cpi,2023-09-01,2.1981,monthly
panama,inflation-cpi,2023-10-01,2.3132,monthly
panama,inflation-cpi,2023-11-01,2.0844,monthly
panama,inflation-cpi,2023-12-01,2.0104,monthly
panama,inflation-cpi,2024-01-01,1.9209,monthly
panama,inflation-cpi,2024-02-01,1.2222,monthly
panama,inflation-cpi,2024-03-01,1.5316,monthly
panama,inflation-cpi,2024-04-01,1.7,monthly
ghana,inflation-cpi,2010-05-01,10.7,monthly
ghana,inflation-cpi,2010-06-01,9.5,monthly
ghana,inflation-cpi,2010-07-01,9.5,monthly
ghana,inflation-cpi,2010-08-01,9.5,monthly
ghana,inflation-cpi,2010-09-01,9.4,monthly
ghana,inflation-cpi,2010-10-01,9.4,monthly
ghana,inflation-cpi,2010-11-01,9.1,monthly
ghana,inflation-cpi,2010-12-01,8.6,monthly
ghana,inflation-cpi,2011-01-01,9.1,monthly
ghana,inflation-cpi,2011-02-01,9.2,monthly
ghana,inflation-cpi,2011-03-01,9.1,monthly
ghana,inflation-cpi,2011-04-01,9,monthly
ghana,inflation-cpi,2011-05-01,8.9,monthly
ghana,inflation-cpi,2011-06-01,8.6,monthly
ghana,inflation-cpi,2011-07-01,8.4,monthly
ghana,inflation-cpi,2011-08-01,8.4,monthly
ghana,inflation-cpi,2011-09-01,8.4,monthly
ghana,inflation-cpi,2011-10-01,8.6,monthly
ghana,inflation-cpi,2011-11-01,8.6,monthly
ghana,inflation-cpi,2011-12-01,8.6,monthly
ghana,inflation-cpi,2012-01-01,8.7,monthly
ghana,inflation-cpi,2012-02-01,8.6,monthly
ghana,inflation-cpi,2012-03-01,8.8,monthly
ghana,inflation-cpi,2012-04-01,9.1,monthly
ghana,inflation-cpi,2012-05-01,6,monthly
ghana,inflation-cpi,2012-06-01,6.2,monthly
ghana,inflation-cpi,2012-07-01,6.7,monthly
ghana,inflation-cpi,2012-08-01,6.8,monthly
ghana,inflation-cpi,2012-09-01,7.7,monthly
ghana,inflation-cpi,2012-10-01,11.2,monthly
ghana,inflation-cpi,2012-11-01,11.5,monthly
ghana,inflation-cpi,2012-12-01,11.8,monthly
ghana,inflation-cpi,2013-01-01,13.8,monthly
ghana,inflation-cpi,2013-02-01,14.1,monthly
ghana,inflation-cpi,2013-03-01,14.5,monthly
ghana,inflation-cpi,2013-04-01,14.7,monthly
ghana,inflation-cpi,2013-05-01,18.9,monthly
ghana,inflation-cpi,2013-06-01,18.4,monthly
ghana,inflation-cpi,2013-07-01,16.7,monthly
ghana,inflation-cpi,2013-08-01,16.9,monthly
ghana,inflation-cpi,2013-09-01,17.2,monthly
ghana,inflation-cpi,2013-10-01,15.8,monthly
ghana,inflation-cpi,2013-11-01,15.5,monthly
ghana,inflation-cpi,2013-12-01,15.4,monthly
