"indicator_arm","ind1_arm","ind2_arm","indicator_eng","ind1_eng","ind2_eng","year","wages","wages_corrected","cpi_yoy","adj_price","wages_real"
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արագածոտն","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արագածոտն","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Aragatsotn","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Aragatsotn",2014,142360,97704.61828145492,1.04579786714902,1.25652538434749,122768.33303862993
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արագածոտն","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արագածոտն","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Aragatsotn","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Aragatsotn",2015,150129,103036.64398691028,0.9987078446073119,1.2581511110905024,129635.66811516769
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արագածոտն","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արագածոտն","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Aragatsotn","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Aragatsotn",2016,148088,101635.86338904256,0.9892189082336652,1.2718631848000548,129266.91289989096
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արագածոտն","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արագածոտն","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Aragatsotn","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Aragatsotn",2017,154014,105703,1.02611484039391,1.239493996901756,131018.23395450632
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արագածոտն","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արագածոտն","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Aragatsotn","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Aragatsotn",2018,109657,109657,1.0179122090263264,1.2176826114379562,133527.42212245197
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արագածոտն","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արագածոտն","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Aragatsotn","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Aragatsotn",2019,117179,117179,1.0072816647657017,1.2088799528791134,141655.34399842162
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արագածոտն","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արագածոտն","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Aragatsotn","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Aragatsotn",2020,116812,116812,1.0366382465663597,1.1661541110250053,136220.79401705292
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արագածոտն","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արագածոտն","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Aragatsotn","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Aragatsotn",2021,125831,125831,1.0767545346275733,1.0830268863723462,136278.3561391187
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արագածոտն","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արագածոտն","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Aragatsotn","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Aragatsotn",2022,135921,135921,1.0830268863723458,1,135921
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արարատ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արարատ","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Ararat","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Ararat",2008,75220,65454.74718912158,1.0519259498843334,1.74660496904509,114323.58668810989
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արարատ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արարատ","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Ararat","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Ararat",2009,86350,75139.82211885999,1.0650141146986458,1.6399829306856706,123228.02568968797
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արարատ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արարատ","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Ararat","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Ararat",2010,93717,81550.41933425827,1.0942618224536644,1.498711640152387,122220.56271556114
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արարատ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արարատ","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Ararat","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Ararat",2011,103570,90124.27767053073,1.0467781008092338,1.4317376710439165,129034.32341652091
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արարատ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արարատ","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Ararat","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Ararat",2012,111947,97413.75410237428,1.0321982068785194,1.3870763013371707,135120.30973968995
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արարատ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արարատ","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Ararat","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Ararat",2013,140346,102129.98717552624,1.055556132712271,1.3140715669692073,134206.1122822888
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արարատ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արարատ","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Ararat","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Ararat",2014,149348,108680.75559467668,1.04579786714902,1.25652538434749,136560.12819477674
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արարատ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արարատ","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Ararat","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Ararat",2015,159114,115787.4879187628,0.9987078446073119,1.2581511110905024,145678.15657536953
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արարատ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արարատ","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Ararat","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Ararat",2016,176467,128415.29111555434,0.9892189082336652,1.2718631848000548,163326.68113525512
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արարատ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արարատ","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Ararat","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Ararat",2017,171547,124835.00000000001,1.02611484039391,1.239493996901756,154732.23310323074
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արարատ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արարատ","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Ararat","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Ararat",2018,135741,135741,1.0179122090263264,1.2176826114379562,165289.4553591996
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արարատ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արարատ","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Ararat","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Ararat",2019,199725,199725,1.0072816647657017,1.2088799528791134,241443.54858878092
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արարատ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արարատ","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Ararat","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Ararat",2020,204895,204895,1.0366382465663597,1.1661541110250053,238939.14657846847
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արարատ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արարատ","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Ararat","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Ararat",2021,211290,211290,1.0767545346275733,1.0830268863723462,228832.75082161304
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արարատ","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արարատ","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Ararat","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Ararat",2022,232511,232511,1.0830268863723458,1,232511
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արմավիր","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արմավիր","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Armavir","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Armavir",2008,84678,69272.02833268179,1.0519259498843334,1.74660496904509,120990.86890169427
"ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական - Արմավիր","ըստ ՀՀ մարզերի և ք. Երևանի և տնտեսության հատվածների - ոչ պետական","Արմավիր","RA Marzes and Yerevan and  Sectors of Economy - Non - Public - Armavir","RA Marzes and Yerevan and  Sectors of Economy - Non - Public","Armavir",2009,90257,73836.00771419803,1.0650141146986458,1.6399829306856706,121089.79232126026
