"date","year","month","month_name","country","direction","type","K_USD"
"2016-04-30","2016",4,"April","Kyrgyzstan","Net inflow","non-commercial",33.17
"2016-04-30","2016",4,"April","Japan","Net inflow","non-commercial",-38.95
"2016-04-30","2016",4,"April","United Kingdom of Great Britain and Northern Ireland","Net inflow","non-commercial",401.29999999999995
"2016-04-30","2016",4,"April","Isle of Man","Net inflow","non-commercial",0.3
"2016-04-30","2016",4,"April","Monaco","Net inflow","non-commercial",7.41
"2016-04-30","2016",4,"April","Netherlands","Net inflow","non-commercial",185.76999999999998
"2016-04-30","2016",4,"April","Sweden","Net inflow","non-commercial",273.54
"2016-04-30","2016",4,"April","Switzerland","Net inflow","non-commercial",257.03000000000003
"2016-04-30","2016",4,"April","Czechia","Net inflow","non-commercial",32.629999999999995
"2016-04-30","2016",4,"April","China","Net inflow","non-commercial",-464.03
"2016-04-30","2016",4,"April","Portugal","Net inflow","non-commercial",-6.34
"2016-04-30","2016",4,"April","Russian Federation","Net inflow","non-commercial",39174.24
"2016-04-30","2016",4,"April","Saudi Arabia","Net inflow","non-commercial",53.62
"2016-04-30","2016",4,"April","Singapore","Net inflow","non-commercial",17.040000000000003
"2016-04-30","2016",4,"April","Georgia","Net inflow","non-commercial",97.50999999999999
"2016-04-30","2016",4,"April","Uzbekistan","Net inflow","non-commercial",149.76
"2016-04-30","2016",4,"April","Ukraine","Net inflow","non-commercial",104.04000000000008
"2016-04-30","2016",4,"April","Qatar","Net inflow","non-commercial",51.02
"2016-04-30","2016",4,"April","Kuwait","Net inflow","non-commercial",91.68
"2016-04-30","2016",4,"April","France","Net inflow","non-commercial",1095.1399999999999
"2016-04-30","2016",4,"April","Others","Net inflow","non-commercial",612.189999999995
"2016-04-30","2016",4,"April","Total","Net inflow","non-commercial",57254.770000000004
"2016-05-31","2016",5,"May","Australia","Inflow","total",182.51
"2016-05-31","2016",5,"May","Austria","Inflow","total",485.9
"2016-05-31","2016",5,"May","United Arab Emirates","Inflow","total",1285.28
"2016-05-31","2016",5,"May","USA","Inflow","total",14661.13
"2016-05-31","2016",5,"May","Belgium","Inflow","total",958.95
"2016-05-31","2016",5,"May","Belarus","Inflow","total",140.47
"2016-05-31","2016",5,"May","Bulgaria","Inflow","total",512.05
"2016-05-31","2016",5,"May","Germany","Inflow","total",2726.02
"2016-05-31","2016",5,"May","Denmark","Inflow","total",278.68
"2016-05-31","2016",5,"May","Egypt","Inflow","total",9.36
"2016-05-31","2016",5,"May","Turkey","Inflow","total",201.86
"2016-05-31","2016",5,"May","Israel","Inflow","total",470.36
"2016-05-31","2016",5,"May","Spain","Inflow","total",821.47
"2016-05-31","2016",5,"May","Ireland","Inflow","total",96.77
"2016-05-31","2016",5,"May","Italy","Inflow","total",314.15
"2016-05-31","2016",5,"May","Iran","Inflow","total",302.12
"2016-05-31","2016",5,"May","Poland","Inflow","total",350.89
"2016-05-31","2016",5,"May","Latvia","Inflow","total",538.63
"2016-05-31","2016",5,"May","Luxembourg","Inflow","total",16.37
"2016-05-31","2016",5,"May","Lebanon","Inflow","total",1177.23
"2016-05-31","2016",5,"May","Liechtenstein","Inflow","total",18.79
"2016-05-31","2016",5,"May","Lithuania","Inflow","total",95.89
"2016-05-31","2016",5,"May","Canada","Inflow","total",499.84
"2016-05-31","2016",5,"May","Korea","Inflow","total",50.92
"2016-05-31","2016",5,"May","Cyprus","Inflow","total",330.25
"2016-05-31","2016",5,"May","Hong Kong","Inflow","total",374.56
"2016-05-31","2016",5,"May","Jordan","Inflow","total",157.45
"2016-05-31","2016",5,"May","Greece","Inflow","total",330.07
"2016-05-31","2016",5,"May","India","Inflow","total",104.06
"2016-05-31","2016",5,"May","Kazakhstan","Inflow","total",1246.77
"2016-05-31","2016",5,"May","Kyrgyzstan","Inflow","total",71.66
"2016-05-31","2016",5,"May","Japan","Inflow","total",62.39
"2016-05-31","2016",5,"May","United Kingdom of Great Britain and Northern Ireland","Inflow","total",1558.23
"2016-05-31","2016",5,"May","Isle of Man","Inflow","total",0
"2016-05-31","2016",5,"May","Monaco","Inflow","total",85.72
"2016-05-31","2016",5,"May","Netherlands","Inflow","total",529.47
"2016-05-31","2016",5,"May","Sweden","Inflow","total",327.45
"2016-05-31","2016",5,"May","Switzerland","Inflow","total",4090.34
"2016-05-31","2016",5,"May","Czechia","Inflow","total",296.26
"2016-05-31","2016",5,"May","China","Inflow","total",248.31
"2016-05-31","2016",5,"May","Portugal","Inflow","total",53.23
"2016-05-31","2016",5,"May","Russian Federation","Inflow","total",67253.62
"2016-05-31","2016",5,"May","Saudi Arabia","Inflow","total",211.84
"2016-05-31","2016",5,"May","Singapore","Inflow","total",219.18
"2016-05-31","2016",5,"May","Georgia","Inflow","total",902.04
"2016-05-31","2016",5,"May","Uzbekistan","Inflow","total",220.96
"2016-05-31","2016",5,"May","Ukraine","Inflow","total",730.58
"2016-05-31","2016",5,"May","Qatar","Inflow","total",163.24
"2016-05-31","2016",5,"May","Kuwait","Inflow","total",271.53
"2016-05-31","2016",5,"May","France","Inflow","total",1780.63
"2016-05-31","2016",5,"May","Others","Inflow","total",1698.6000000000058
"2016-05-31","2016",5,"May","Total","Inflow","total",109514.08
"2016-05-31","2016",5,"May","Australia","Outflow","total",38.59
"2016-05-31","2016",5,"May","Austria","Outflow","total",325.42
"2016-05-31","2016",5,"May","United Arab Emirates","Outflow","total",4291.84
"2016-05-31","2016",5,"May","USA","Outflow","total",6155.61
"2016-05-31","2016",5,"May","Belgium","Outflow","total",250.48
"2016-05-31","2016",5,"May","Belarus","Outflow","total",318.04
"2016-05-31","2016",5,"May","Bulgaria","Outflow","total",171.47
"2016-05-31","2016",5,"May","Germany","Outflow","total",2103.65
"2016-05-31","2016",5,"May","Denmark","Outflow","total",27.41
"2016-05-31","2016",5,"May","Egypt","Outflow","total",20.55
"2016-05-31","2016",5,"May","Turkey","Outflow","total",435.93
"2016-05-31","2016",5,"May","Israel","Outflow","total",78.79
"2016-05-31","2016",5,"May","Spain","Outflow","total",1166.93
"2016-05-31","2016",5,"May","Ireland","Outflow","total",3.76
"2016-05-31","2016",5,"May","Italy","Outflow","total",633.41
"2016-05-31","2016",5,"May","Iran","Outflow","total",73.8
"2016-05-31","2016",5,"May","Poland","Outflow","total",221.09
"2016-05-31","2016",5,"May","Latvia","Outflow","total",773.66
"2016-05-31","2016",5,"May","Luxembourg","Outflow","total",1628.81
"2016-05-31","2016",5,"May","Lebanon","Outflow","total",121.34
"2016-05-31","2016",5,"May","Liechtenstein","Outflow","total",0
"2016-05-31","2016",5,"May","Lithuania","Outflow","total",73.88
"2016-05-31","2016",5,"May","Canada","Outflow","total",936.31
"2016-05-31","2016",5,"May","Korea","Outflow","total",55.38
"2016-05-31","2016",5,"May","Cyprus","Outflow","total",181.13
"2016-05-31","2016",5,"May","Hong Kong","Outflow","total",866.17
"2016-05-31","2016",5,"May","Jordan","Outflow","total",38.19
"2016-05-31","2016",5,"May","Greece","Outflow","total",283.27
"2016-05-31","2016",5,"May","India","Outflow","total",107.46
"2016-05-31","2016",5,"May","Kazakhstan","Outflow","total",293.46
"2016-05-31","2016",5,"May","Kyrgyzstan","Outflow","total",33.91
"2016-05-31","2016",5,"May","Japan","Outflow","total",368.58
"2016-05-31","2016",5,"May","United Kingdom of Great Britain and Northern Ireland","Outflow","total",781.12
"2016-05-31","2016",5,"May","Isle of Man","Outflow","total",0
"2016-05-31","2016",5,"May","Monaco","Outflow","total",96.92
"2016-05-31","2016",5,"May","Netherlands","Outflow","total",458.11
"2016-05-31","2016",5,"May","Sweden","Outflow","total",199.95
"2016-05-31","2016",5,"May","Switzerland","Outflow","total",774.42
"2016-05-31","2016",5,"May","Czechia","Outflow","total",610.77
"2016-05-31","2016",5,"May","China","Outflow","total",3688.11
"2016-05-31","2016",5,"May","Portugal","Outflow","total",73.47
"2016-05-31","2016",5,"May","Russian Federation","Outflow","total",33530.38
"2016-05-31","2016",5,"May","Saudi Arabia","Outflow","total",60.33
"2016-05-31","2016",5,"May","Singapore","Outflow","total",443.87
"2016-05-31","2016",5,"May","Georgia","Outflow","total",1052.12
"2016-05-31","2016",5,"May","Uzbekistan","Outflow","total",94.59
"2016-05-31","2016",5,"May","Ukraine","Outflow","total",615.63
"2016-05-31","2016",5,"May","Qatar","Outflow","total",0.71
"2016-05-31","2016",5,"May","Kuwait","Outflow","total",16.77
"2016-05-31","2016",5,"May","France","Outflow","total",1706.29
"2016-05-31","2016",5,"May","Others","Outflow","total",1273.640000000014
"2016-05-31","2016",5,"May","Total","Outflow","total",67555.52
"2016-05-31","2016",5,"May","Australia","Net inflow","total",143.92
"2016-05-31","2016",5,"May","Austria","Net inflow","total",160.47999999999996
"2016-05-31","2016",5,"May","United Arab Emirates","Net inflow","total",-3006.5600000000004
"2016-05-31","2016",5,"May","USA","Net inflow","total",8505.52
"2016-05-31","2016",5,"May","Belgium","Net inflow","total",708.47
"2016-05-31","2016",5,"May","Belarus","Net inflow","total",-177.57000000000002
"2016-05-31","2016",5,"May","Bulgaria","Net inflow","total",340.5799999999999
"2016-05-31","2016",5,"May","Germany","Net inflow","total",622.3699999999999
"2016-05-31","2016",5,"May","Denmark","Net inflow","total",251.27
"2016-05-31","2016",5,"May","Egypt","Net inflow","total",-11.190000000000001
"2016-05-31","2016",5,"May","Turkey","Net inflow","total",-234.07
"2016-05-31","2016",5,"May","Israel","Net inflow","total",391.57
"2016-05-31","2016",5,"May","Spain","Net inflow","total",-345.46000000000004
"2016-05-31","2016",5,"May","Ireland","Net inflow","total",93.00999999999999
"2016-05-31","2016",5,"May","Italy","Net inflow","total",-319.26
"2016-05-31","2016",5,"May","Iran","Net inflow","total",228.32
"2016-05-31","2016",5,"May","Poland","Net inflow","total",129.79999999999998
"2016-05-31","2016",5,"May","Latvia","Net inflow","total",-235.02999999999997
"2016-05-31","2016",5,"May","Luxembourg","Net inflow","total",-1612.44
"2016-05-31","2016",5,"May","Lebanon","Net inflow","total",1055.89
"2016-05-31","2016",5,"May","Liechtenstein","Net inflow","total",18.79
"2016-05-31","2016",5,"May","Lithuania","Net inflow","total",22.010000000000005
"2016-05-31","2016",5,"May","Canada","Net inflow","total",-436.46999999999997
"2016-05-31","2016",5,"May","Korea","Net inflow","total",-4.460000000000001
"2016-05-31","2016",5,"May","Cyprus","Net inflow","total",149.12
"2016-05-31","2016",5,"May","Hong Kong","Net inflow","total",-491.60999999999996
"2016-05-31","2016",5,"May","Jordan","Net inflow","total",119.25999999999999
"2016-05-31","2016",5,"May","Greece","Net inflow","total",46.80000000000001
"2016-05-31","2016",5,"May","India","Net inflow","total",-3.3999999999999915
"2016-05-31","2016",5,"May","Kazakhstan","Net inflow","total",953.31
"2016-05-31","2016",5,"May","Kyrgyzstan","Net inflow","total",37.75
"2016-05-31","2016",5,"May","Japan","Net inflow","total",-306.19
"2016-05-31","2016",5,"May","United Kingdom of Great Britain and Northern Ireland","Net inflow","total",777.11
"2016-05-31","2016",5,"May","Isle of Man","Net inflow","total",0
"2016-05-31","2016",5,"May","Monaco","Net inflow","total",-11.200000000000003
"2016-05-31","2016",5,"May","Netherlands","Net inflow","total",71.36000000000001
"2016-05-31","2016",5,"May","Sweden","Net inflow","total",127.5
"2016-05-31","2016",5,"May","Switzerland","Net inflow","total",3315.92
"2016-05-31","2016",5,"May","Czechia","Net inflow","total",-314.51
"2016-05-31","2016",5,"May","China","Net inflow","total",-3439.8
"2016-05-31","2016",5,"May","Portugal","Net inflow","total",-20.240000000000002
"2016-05-31","2016",5,"May","Russian Federation","Net inflow","total",33723.24
"2016-05-31","2016",5,"May","Saudi Arabia","Net inflow","total",151.51
"2016-05-31","2016",5,"May","Singapore","Net inflow","total",-224.69
"2016-05-31","2016",5,"May","Georgia","Net inflow","total",-150.07999999999993
"2016-05-31","2016",5,"May","Uzbekistan","Net inflow","total",126.37
"2016-05-31","2016",5,"May","Ukraine","Net inflow","total",114.95000000000005
"2016-05-31","2016",5,"May","Qatar","Net inflow","total",162.53
"2016-05-31","2016",5,"May","Kuwait","Net inflow","total",254.75999999999996
"2016-05-31","2016",5,"May","France","Net inflow","total",74.34000000000015
"2016-05-31","2016",5,"May","Others","Net inflow","total",424.95999999999185
"2016-05-31","2016",5,"May","Total","Net inflow","total",41958.56
"2016-05-31","2016",5,"May","Australia","Inflow","non-commercial",139.48
"2016-05-31","2016",5,"May","Austria","Inflow","non-commercial",277.29
"2016-05-31","2016",5,"May","United Arab Emirates","Inflow","non-commercial",456
"2016-05-31","2016",5,"May","USA","Inflow","non-commercial",9953.22
"2016-05-31","2016",5,"May","Belgium","Inflow","non-commercial",729
"2016-05-31","2016",5,"May","Belarus","Inflow","non-commercial",138.89
"2016-05-31","2016",5,"May","Bulgaria","Inflow","non-commercial",52.33
"2016-05-31","2016",5,"May","Germany","Inflow","non-commercial",1717.89
"2016-05-31","2016",5,"May","Denmark","Inflow","non-commercial",70.67
"2016-05-31","2016",5,"May","Egypt","Inflow","non-commercial",9.36
"2016-05-31","2016",5,"May","Turkey","Inflow","non-commercial",105.3
"2016-05-31","2016",5,"May","Israel","Inflow","non-commercial",391.13
"2016-05-31","2016",5,"May","Spain","Inflow","non-commercial",659.3
"2016-05-31","2016",5,"May","Ireland","Inflow","non-commercial",43.01
"2016-05-31","2016",5,"May","Italy","Inflow","non-commercial",151.13
"2016-05-31","2016",5,"May","Iran","Inflow","non-commercial",111.64
"2016-05-31","2016",5,"May","Poland","Inflow","non-commercial",234.89
"2016-05-31","2016",5,"May","Latvia","Inflow","non-commercial",145.53
"2016-05-31","2016",5,"May","Luxembourg","Inflow","non-commercial",9.88
"2016-05-31","2016",5,"May","Lebanon","Inflow","non-commercial",276.89
"2016-05-31","2016",5,"May","Liechtenstein","Inflow","non-commercial",1.92
"2016-05-31","2016",5,"May","Lithuania","Inflow","non-commercial",32.64
"2016-05-31","2016",5,"May","Canada","Inflow","non-commercial",272.53
"2016-05-31","2016",5,"May","Korea","Inflow","non-commercial",28.74
"2016-05-31","2016",5,"May","Cyprus","Inflow","non-commercial",129.61
"2016-05-31","2016",5,"May","Hong Kong","Inflow","non-commercial",45.55
"2016-05-31","2016",5,"May","Jordan","Inflow","non-commercial",60.5
"2016-05-31","2016",5,"May","Greece","Inflow","non-commercial",327.06
"2016-05-31","2016",5,"May","India","Inflow","non-commercial",52.52
"2016-05-31","2016",5,"May","Kazakhstan","Inflow","non-commercial",1064.57
"2016-05-31","2016",5,"May","Kyrgyzstan","Inflow","non-commercial",51.58
"2016-05-31","2016",5,"May","Japan","Inflow","non-commercial",5.46
"2016-05-31","2016",5,"May","United Kingdom of Great Britain and Northern Ireland","Inflow","non-commercial",667.78
"2016-05-31","2016",5,"May","Isle of Man","Inflow","non-commercial",0
"2016-05-31","2016",5,"May","Monaco","Inflow","non-commercial",7.2
"2016-05-31","2016",5,"May","Netherlands","Inflow","non-commercial",303.2
"2016-05-31","2016",5,"May","Sweden","Inflow","non-commercial",255.67
"2016-05-31","2016",5,"May","Switzerland","Inflow","non-commercial",281.54
"2016-05-31","2016",5,"May","Czechia","Inflow","non-commercial",182.93
"2016-05-31","2016",5,"May","China","Inflow","non-commercial",82.66
"2016-05-31","2016",5,"May","Portugal","Inflow","non-commercial",12.22
"2016-05-31","2016",5,"May","Russian Federation","Inflow","non-commercial",65372.61
"2016-05-31","2016",5,"May","Saudi Arabia","Inflow","non-commercial",47.37
"2016-05-31","2016",5,"May","Singapore","Inflow","non-commercial",11.85
"2016-05-31","2016",5,"May","Georgia","Inflow","non-commercial",609.7
"2016-05-31","2016",5,"May","Uzbekistan","Inflow","non-commercial",220.96
"2016-05-31","2016",5,"May","Ukraine","Inflow","non-commercial",726.5
"2016-05-31","2016",5,"May","Qatar","Inflow","non-commercial",55.83
"2016-05-31","2016",5,"May","Kuwait","Inflow","non-commercial",112.78
"2016-05-31","2016",5,"May","France","Inflow","non-commercial",1429.92
"2016-05-31","2016",5,"May","Others","Inflow","non-commercial",924.6699999999983
"2016-05-31","2016",5,"May","Total","Inflow","non-commercial",89050.9
"2016-05-31","2016",5,"May","Australia","Outflow","non-commercial",27.72
"2016-05-31","2016",5,"May","Austria","Outflow","non-commercial",79.03
"2016-05-31","2016",5,"May","United Arab Emirates","Outflow","non-commercial",220.7
"2016-05-31","2016",5,"May","USA","Outflow","non-commercial",1066.39
